[1, 0]
[1045085, 131]
[1045104, 199]
[1045124, 9]
[1045143, 77]
[1045162, 144]
[1045181, 211]
[1045201, 22]
[1045220, 89]
[1045239, 157]
[1045258, 224]
[1045278, 34]
[1045297, 102]
[1045316, 169]
[1045335, 237]
[1045355, 47]
[1045374, 115]
[1045393, 182]
[1045412, 249]
[1045432, 60]
[1045451, 127]
[1045470, 195]
[1045490, 5]
[1045509, 73]
[1045528, 140]
[1045547, 207]
[1045567, 18]
[1045586, 85]
[1045605, 153]
[1045624, 220]
[1045644, 30]
[1045663, 98]
[1045682, 165]
[1045701, 233]
[1045721, 43]
[1045740, 111]
[1045769, 83]
[1045788, 151]
[1045807, 218]
[1045827, 28]
[1045846, 96]
[1045865, 163]
[1045884, 231]
[1045904, 41]
[1045923, 109]
[1045942, 176]
[1045961, 243]
[1045981, 54]
[1046000, 121]
[1046019, 189]
[1046038, 256]
[1046058, 66]
[1046077, 134]
[1046096, 201]
[1046116, 12]
[1046135, 79]
[1046154, 147]
[1046173, 214]
[1046193, 24]
[1046212, 92]
[1046231, 159]
[1046250, 227]
[1046270, 37]
[1046289, 105]
[1046308, 172]
[1046327, 239]
[1046347, 50]
[1046366, 117]
[1046385, 185]
[1046404, 252]
[1046424, 62]
[1046443, 130]
[1046462, 197]
[1046482, 8]
[1046501, 75]
[1046520, 143]
[1046534, 214]
[1046544, 32]
[1046553, 363]
[1046563, 182]
[1046573, 512]
[1046582, 331]
[1046592, 149]
[1046601, 481]
[1046611, 299]
[1046621, 117]
[1046630, 448]
[1046640, 267]
[1046650, 85]
[1046659, 416]
[1046669, 234]
[1046679, 53]
[1046688, 384]
[1046698, 202]
[1046708, 20]
[1046717, 352]
[1046727, 170]
[1046736, 501]
[1046746, 319]
[1046756, 138]
[1046765, 469]
[1046775, 287]
[1046785, 105]
[1046794, 437]
[1046804, 255]
[1046814, 73]
[1046823, 404]
[1046833, 223]
[1046843, 41]
[1046852, 372]
[1046862, 190]
[1046872, 9]
[1046881, 340]
[1046891, 158]
[1046900, 489]
[1046910, 308]
[1046920, 126]
[1046929, 457]
[1046939, 275]
[1046949, 94]
[1046958, 425]
[1046968, 243]
[1046978, 61]
[1046987, 393]
[1046997, 211]
[1047007, 29]
[1047016, 360]
[1047026, 179]
[1047035, 510]
[1047045, 328]
[1047055, 146]
[1047064, 478]
[1047074, 296]
[1047084, 114]
[1047093, 445]
[1047103, 264]
[1047113, 82]
[1047122, 413]
[1047132, 231]
[1047142, 50]
[1047151, 381]
[1047161, 199]
[1047171, 17]
[1047180, 349]
[1047190, 167]
[1047199, 498]
[1047209, 316]
[1047219, 135]
[1047228, 466]
[1047238, 284]
[1047248, 102]
[1047257, 434]
[1047267, 252]
[1047277, 70]
[1047286, 401]
[1047296, 220]
[1047306, 38]
[1047315, 369]
[1047325, 187]
[1047335, 6]
[1047344, 337]
[1047354, 155]
[1047363, 486]
[1047373, 305]
[1047383, 123]
[1047392, 454]
[1047402, 272]
[1047412, 91]
[1047421, 422]
[1047431, 240]
[1047441, 58]
[1047450, 390]
[1047460, 208]
[1047470, 26]
[1047479, 357]
[1047489, 176]
[1047498, 507]
[1047508, 325]
[1047518, 143]
[1047527, 475]
[1047537, 293]
[1047547, 111]
[1047554, 956]
[1047559, 778]
[1047564, 600]
[1047569, 422]
[1047574, 245]
[1047579, 67]
[1047583, 914]
[1047588, 736]
[1047593, 558]
[1047598, 380]
[1047603, 202]
[1047608, 25]
[1047612, 872]
[1047617, 694]
[1047622, 516]
[1047627, 338]
[1047632, 160]
[1047636, 1007]
[1047641, 829]
[1047646, 652]
[1047651, 474]
[1047656, 296]
[1047661, 118]
[1047665, 965]
[1047670, 787]
[1047675, 609]
[1047680, 432]
[1047685, 254]
[1047690, 76]
[1047697, 322]
[1047702, 144]
[1047706, 991]
[1047711, 813]
[1047716, 635]
[1047721, 457]
[1047726, 279]
[1047731, 102]
[1047735, 949]
[1047740, 771]
[1047745, 593]
[1047750, 415]
[1047755, 237]
[1047760, 59]
[1047764, 906]
[1047769, 729]
[1047774, 551]
[1047779, 373]
[1047784, 195]
[1047789, 17]
[1047793, 864]
[1047798, 686]
[1047803, 509]
[1047808, 331]
[1047813, 153]
[1047817, 1000]
[1047822, 822]
[1047827, 644]
[1047832, 466]
[1047837, 289]
[1047842, 111]
[1047846, 958]
[1047851, 780]
[1047856, 602]
[1047861, 424]
[1047866, 246]
[1047871, 69]
[1047875, 916]
[1047880, 738]
[1047885, 560]
[1047890, 382]
[1047895, 204]
[1047900, 26]
[1047904, 873]
[1047909, 696]
[1047914, 518]
[1047919, 340]
[1047924, 162]
[1047928, 1009]
[1047933, 831]
[1047938, 653]
[1047943, 476]
[1047948, 298]
[1047953, 120]
[1047957, 967]
[1047962, 789]
